"Time","recv br-3ae01aa5bf5a","recv br-d3adca404a2a","recv br-free5gc","recv cni0","recv demo-oai","recv docker0","recv enp0s31f6","recv flannel.1","recv ip_vti0","recv kube-ipvs0","recv lo","recv tailscale0","recv veth0066784a","recv veth013a837","recv veth0436a20","recv veth05db554","recv veth064ee24","recv veth0eb52f9","recv veth0f2f471","recv veth0fb4997","recv veth105e572","recv veth10e447f","recv veth1189f5f","recv veth191c9bf","recv veth19bda3f","recv veth19d3f00","recv veth1c20578","recv veth23d98bb","recv veth26dfc7c3","recv veth282b4f6","recv veth2838eab","recv veth2937e8f","recv veth29be474","recv veth2a579fb","recv veth2cae174","recv veth2d35d44","recv veth2dcaba6c","recv veth30242084","recv veth3236ec8","recv veth34749f5","recv veth366fc0e","recv veth368a93e","recv veth36919ec","recv veth3d1f688","recv veth3f0ca3f","recv veth43df598d","recv veth488b699","recv veth4a361eb","recv veth4b2ebd0","recv veth51043a9","recv veth524b2f2","recv veth5603eb5","recv veth57c18fb","recv veth5894241","recv veth635e8f0","recv veth64fca06","recv veth659896f","recv veth6af3114","recv veth6defc8b6","recv veth6f3ef78","recv veth74f2cf54","recv veth79f3b18","recv veth7a18708","recv veth7b55725","recv veth7b76f154","recv veth7bdd6ee","recv veth7e31424","recv veth80471b7","recv veth847a286","recv veth866688d","recv veth869f1fd","recv veth89372e2","recv veth8aeb340","recv veth8bbb9d7","recv veth8ec402f","recv veth92ea020","recv veth96d79db","recv veth9866266","recv veth99a6d2c","recv veth9db1e49","recv vetha171478","recv vetha191b11","recv vetha3ca216","recv vetha59eb63","recv vetha601b67","recv vetha6dc37f","recv vetha98c531","recv vethae45600","recv vethae607f1","recv vethafa6c29","recv vethafca44b","recv vethb0ca200","recv vethb5acaca","recv vethb95dfee","recv vethbb68993","recv vethbba13f6","recv vethbe8c6b8","recv vethbefbd2d","recv vethc167e2d","recv vethc1b4e5c","recv vethc4d22ef4","recv vethc6f746e","recv vethc7b2707","recv vethcdfdcb2","recv vethd11157f","recv vethd94371c","recv vethda5b14b","recv vethda79fd4","recv vethdc89981","recv vethdd4d338","recv vethde53f80","recv vethe41c0bc","recv vethe5c2698","recv vethe86778d","recv vetheac693fd","recv vethed71cfa","recv vethef2db0b","recv vethfaf4e39","recv vethfcf1313","recv vethfe0c150","recv wlp0s20f3","trans br-3ae01aa5bf5a ","trans br-d3adca404a2a ","trans br-free5gc ","trans cni0 ","trans demo-oai ","trans docker0 ","trans enp0s31f6 ","trans flannel.1 ","trans ip_vti0 ","trans kube-ipvs0 ","trans lo ","trans tailscale0 ","trans veth0066784a ","trans veth013a837 ","trans veth0436a20 ","trans veth05db554 ","trans veth064ee24 ","trans veth0eb52f9 ","trans veth0f2f471 ","trans veth0fb4997 ","trans veth105e572 ","trans veth10e447f ","trans veth1189f5f ","trans veth191c9bf ","trans veth19bda3f ","trans veth19d3f00 ","trans veth1c20578 ","trans veth23d98bb ","trans veth26dfc7c3 ","trans veth282b4f6 ","trans veth2838eab ","trans veth2937e8f ","trans veth29be474 ","trans veth2a579fb ","trans veth2cae174 ","trans veth2d35d44 ","trans veth2dcaba6c ","trans veth30242084 ","trans veth3236ec8 ","trans veth34749f5 ","trans veth366fc0e ","trans veth368a93e ","trans veth36919ec ","trans veth3d1f688 ","trans veth3f0ca3f ","trans veth43df598d ","trans veth488b699 ","trans veth4a361eb ","trans veth4b2ebd0 ","trans veth51043a9 ","trans veth524b2f2 ","trans veth5603eb5 ","trans veth57c18fb ","trans veth5894241 ","trans veth635e8f0 ","trans veth64fca06 ","trans veth659896f ","trans veth6af3114 ","trans veth6defc8b6 ","trans veth6f3ef78 ","trans veth74f2cf54 ","trans veth79f3b18 ","trans veth7a18708 ","trans veth7b55725 ","trans veth7b76f154 ","trans veth7bdd6ee ","trans veth7e31424 ","trans veth80471b7 ","trans veth847a286 ","trans veth866688d ","trans veth869f1fd ","trans veth89372e2 ","trans veth8aeb340 ","trans veth8bbb9d7 ","trans veth8ec402f ","trans veth92ea020 ","trans veth96d79db ","trans veth9866266 ","trans veth99a6d2c ","trans veth9db1e49 ","trans vetha171478 ","trans vetha191b11 ","trans vetha3ca216 ","trans vetha59eb63 ","trans vetha601b67 ","trans vetha6dc37f ","trans vetha98c531 ","trans vethae45600 ","trans vethae607f1 ","trans vethafa6c29 ","trans vethafca44b ","trans vethb0ca200 ","trans vethb5acaca ","trans vethb95dfee ","trans vethbb68993 ","trans vethbba13f6 ","trans vethbe8c6b8 ","trans vethbefbd2d ","trans vethc167e2d ","trans vethc1b4e5c ","trans vethc4d22ef4 ","trans vethc6f746e ","trans vethc7b2707 ","trans vethcdfdcb2 ","trans vethd11157f ","trans vethd94371c ","trans vethda5b14b ","trans vethda79fd4 ","trans vethdc89981 ","trans vethdd4d338 ","trans vethde53f80 ","trans vethe41c0bc ","trans vethe5c2698 ","trans vethe86778d ","trans vetheac693fd ","trans vethed71cfa ","trans vethef2db0b ","trans vethfaf4e39 ","trans vethfcf1313 ","trans vethfe0c150 ","trans wlp0s20f3 "
1725577920000,147.2,0,undefined,14976,undefined,0,96086.4,0,0,0,224827.2,0,57043.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,169.6,undefined,1822.4,undefined,undefined,1064,undefined,undefined,undefined,undefined,3646.4,4451.2,3363.2,undefined,undefined,undefined,undefined,undefined,undefined,1587.2,0,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,3219.2,undefined,865.6,644.8,undefined,undefined,1113.6,undefined,undefined,undefined,undefined,undefined,633.6,undefined,undefined,9113.6,undefined,undefined,644.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,737.6,0,undefined,undefined,undefined,undefined,undefined,646.4,0,undefined,3688,undefined,undefined,undefined,undefined,1520,646.4,undefined,undefined,undefined,undefined,0,3827.2,0,undefined,16022.4,undefined,0,179624,438.4,0,0,224827.2,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,4038.4,undefined,6614.4,undefined,undefined,6276.8,undefined,undefined,undefined,undefined,918.4,1520,25496,undefined,undefined,undefined,undefined,undefined,undefined,1612.8,268.8,undefined,undefined,undefined,undefined,268.8,undefined,undefined,undefined,undefined,undefined,undefined,58939.2,undefined,1123.2,4136,undefined,undefined,828.8,undefined,undefined,undefined,undefined,undefined,1920,undefined,undefined,5502.4,undefined,undefined,4136,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3868.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,4851.2,0,undefined,undefined,undefined,undefined,undefined,4136,3868.8,undefined,7620.8,undefined,undefined,undefined,undefined,1643.2,4136,undefined,undefined,undefined,undefined,0
1725577950000,0,0,undefined,14700.8,undefined,0,98668.8,0,0,0,226576,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,816,undefined,1555.2,undefined,undefined,5076.8,undefined,undefined,undefined,undefined,3752,4451.2,3363.2,undefined,undefined,undefined,undefined,undefined,undefined,1520,0,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,1763.2,undefined,760,0,undefined,undefined,1113.6,undefined,undefined,undefined,undefined,undefined,633.6,undefined,undefined,9113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,737.6,67.2,undefined,undefined,undefined,undefined,undefined,0,644.8,undefined,4840,undefined,undefined,undefined,undefined,1520,0,undefined,undefined,undefined,undefined,0,3166.4,0,undefined,15078.4,undefined,0,252955.2,764.8,0,0,226576,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7377.6,undefined,7187.2,undefined,undefined,8006.4,undefined,undefined,undefined,undefined,918.4,1520,25496,undefined,undefined,undefined,undefined,undefined,undefined,1545.6,268.8,undefined,undefined,undefined,undefined,268.8,undefined,undefined,undefined,undefined,undefined,undefined,1208,undefined,822.4,9745.6,undefined,undefined,723.2,undefined,undefined,undefined,undefined,undefined,1920,undefined,undefined,5502.4,undefined,undefined,9745.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9745.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,4851.2,67.2,undefined,undefined,undefined,undefined,undefined,9745.6,10012.8,undefined,8243.2,undefined,undefined,undefined,undefined,1432,9745.6,undefined,undefined,undefined,undefined,0
1725577980000,0,0,undefined,14396.8,undefined,0,101995.2,0,0,0,230739.2,0,57019.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1766.4,undefined,undefined,5076.8,undefined,undefined,undefined,undefined,3646.4,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1587.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2606.4,undefined,865.6,0,undefined,undefined,1113.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,0,644.8,undefined,4840,undefined,undefined,undefined,undefined,1520,0,undefined,undefined,undefined,undefined,0,3166.4,0,undefined,17523.2,undefined,0,46675.2,0,0,0,230739.2,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9136,undefined,undefined,8006.4,undefined,undefined,undefined,undefined,918.4,1414.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1612.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,58211.2,undefined,1017.6,9745.6,undefined,undefined,723.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9745.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9745.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,9745.6,10012.8,undefined,8243.2,undefined,undefined,undefined,undefined,1643.2,9745.6,undefined,undefined,undefined,undefined,0
1725578010000,undefined,0,588.8,15433.6,undefined,0,85289.6,0,0,0,276910.4,0,211.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2505.6,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4345.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,0,910.4,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1763.2,undefined,760,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,5446.4,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,678.4,416,undefined,910.4,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,67.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,0,18118.4,undefined,0,28988.8,0,0,0,276910.4,0,211.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10121.6,undefined,undefined,undefined,0,undefined,undefined,undefined,812.8,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1545.6,undefined,undefined,0,1478.4,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1313.6,undefined,822.4,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,2652.8,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,1244.8,undefined,1478.4,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,67.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1537.6,undefined,undefined,undefined,undefined,undefined,0
1725578040000,undefined,0,441.6,14536,undefined,0,84044.8,0,0,0,257660.8,0,57046.4,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1928,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1587.2,undefined,undefined,0,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,2606.4,undefined,760,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,508.8,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,0,16912,undefined,0,27280,0,0,0,257660.8,0,1524.8,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,8520,undefined,undefined,undefined,0,undefined,undefined,undefined,812.8,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1612.8,undefined,undefined,0,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,58238.4,undefined,716.8,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,1244.8,undefined,1244.8,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1948.8,undefined,undefined,undefined,undefined,undefined,0
1725578070000,undefined,0,441.6,17024,undefined,0,80580.8,0,0,0,265124.8,0,211.2,undefined,undefined,undefined,304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,4035.2,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,0,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1763.2,undefined,760,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,67.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,0,17809.6,undefined,0,25000,0,0,0,265124.8,0,211.2,undefined,undefined,undefined,304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9707.2,undefined,undefined,undefined,0,undefined,undefined,undefined,918.4,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1545.6,undefined,undefined,0,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1208,undefined,822.4,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,304,1244.8,undefined,1244.8,undefined,112,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,67.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1643.2,undefined,undefined,undefined,undefined,undefined,0
1725578100000,undefined,0,441.6,15593.6,undefined,0,82689.6,0,0,0,251441.6,0,57036.8,undefined,undefined,undefined,304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2761.6,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1481.6,undefined,undefined,0,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,2606.4,undefined,1268.8,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,0,18884.8,undefined,0,26144,0,0,0,251441.6,0,1524.8,undefined,undefined,undefined,304,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9905.6,undefined,undefined,undefined,0,undefined,undefined,undefined,918.4,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1612.8,undefined,undefined,0,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,58228.8,undefined,1504,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,304,1244.8,undefined,1244.8,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1643.2,undefined,undefined,undefined,undefined,undefined,0
1725578130000,undefined,0,441.6,14756.8,undefined,0,82385.6,0,0,0,263529.6,0,211.2,undefined,undefined,undefined,134.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1611.2,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,0,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1763.2,undefined,760,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,643.2,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,67.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,0,14793.6,undefined,0,25574.4,0,0,0,263529.6,0,211.2,undefined,undefined,undefined,134.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,6902.4,undefined,undefined,undefined,0,undefined,undefined,undefined,812.8,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1545.6,undefined,undefined,0,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1208,undefined,822.4,undefined,1356.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,134.4,1244.8,undefined,1244.8,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,67.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1537.6,undefined,undefined,undefined,undefined,undefined,0
1725578160000,undefined,0,2419.2,14619.2,undefined,0,90156.8,0,0,0,229760,0,57051.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2033.6,undefined,undefined,undefined,4633.6,undefined,undefined,undefined,3752,4345.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1587.2,undefined,undefined,0,11582.4,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,2606.4,undefined,865.6,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,16504,undefined,undefined,undefined,undefined,undefined,4704,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,6652.8,6361.6,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,2188.8,16020.8,undefined,0,99022.4,0,0,0,229760,0,1524.8,undefined,undefined,undefined,201.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7761.6,undefined,undefined,undefined,7016,undefined,undefined,undefined,812.8,1625.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1507.2,undefined,undefined,201.6,12136,undefined,undefined,undefined,undefined,201.6,undefined,undefined,undefined,58243.2,undefined,1100.8,undefined,1446.4,undefined,723.2,undefined,undefined,undefined,undefined,8268.8,undefined,undefined,undefined,undefined,undefined,5675.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7334.4,8724.8,undefined,1446.4,undefined,201.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1432,undefined,undefined,undefined,undefined,undefined,0
1725578190000,undefined,0,82571673.6,14811.2,undefined,0,81331790.4,0,0,0,249377.6,0,211.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1710.4,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,83404912,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1801.6,undefined,760,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,848,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1414.4,undefined,undefined,undefined,undefined,undefined,0,undefined,0,77783852.8,15571.2,undefined,0,83628278.4,0,0,0,249377.6,0,211.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7344,undefined,undefined,undefined,0,undefined,undefined,undefined,812.8,1414.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1545.6,undefined,undefined,77783683.2,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1476.8,undefined,822.4,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,169.6,1244.8,undefined,1244.8,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1643.2,undefined,undefined,undefined,undefined,undefined,0
1725578220000,undefined,0,96485665.6,14619.2,undefined,0,94916257.6,0,0,0,239731.2,0,57020.8,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1928,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1587.2,undefined,undefined,97440123.2,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,2606.4,undefined,865.6,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,678.4,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,undefined,undefined,undefined,0,undefined,0,90601144,15083.2,undefined,0,97530955.2,0,0,0,239731.2,0,1524.8,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,6824,undefined,undefined,undefined,0,undefined,undefined,undefined,812.8,1625.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1507.2,undefined,undefined,90600974.4,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,58212.8,undefined,995.2,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,169.6,1244.8,undefined,1244.8,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1537.6,undefined,undefined,undefined,undefined,undefined,0
1725578250000,undefined,0,94480537.6,14451.2,undefined,0,92959654.4,0,0,0,224969.6,0,211.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1344,undefined,undefined,undefined,0,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1520,undefined,undefined,95372956.8,416,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1696,undefined,760,undefined,416,undefined,1113.6,undefined,undefined,undefined,undefined,4979.2,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,678.4,416,undefined,416,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1414.4,undefined,undefined,undefined,undefined,undefined,0,undefined,0,88778582.4,13360,undefined,0,95715284.8,0,0,0,224969.6,0,211.2,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,5152,undefined,undefined,undefined,0,undefined,undefined,undefined,918.4,1625.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1545.6,undefined,undefined,88778412.8,1244.8,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,1140.8,undefined,822.4,undefined,1244.8,undefined,723.2,undefined,undefined,undefined,undefined,1664,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,169.6,1244.8,undefined,1244.8,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1643.2,undefined,undefined,undefined,undefined,undefined,0
